phase,node,time,tau,T_i,px,py,pz,vx,vy,vz,Fx,Fy,Fz
2,18,389.959,0.3,299.969,0.00494753,-17.6556,48.5099,0.00149553,-4.68861e-05,-0.000113276,-0.00100883,8.84309e-05,0.000447082
2,19,394.959,0.31666666666666665,299.969,0.011163,-17.6557,48.5092,0.00099097,-1.61592e-05,-0.000175114,-0.00107164,7.67118e-05,0.000924909
2,20,399.958,0.3333333333333333,299.969,0.0147784,-17.6557,48.5088,0.000455422,1.43493e-05,1.94182e-06,-0.00126151,-3.63049e-05,0.000834782
2,21,404.958,0.35,299.969,0.0154796,-17.6557,48.5091,-0.000174955,-5.32243e-06,0.000133938,-0.0015678,-4.66546e-06,0.000623797
2,22,409.957,0.36666666666666664,299.969,0.0126461,-17.6557,48.5098,-0.000958565,-1.50781e-06,0.00016045,-0.00196634,2.70833e-05,6.52908e-05
2,23,414.957,0.38333333333333336,299.969,0.00539699,-17.6557,48.51,-0.00194134,2.77589e-05,-9.22664e-05,-0.00242924,-0.000232101,1.06418e-05
2,24,419.956,0.4,299.969,-0.00734462,-17.6558,48.5088,-0.00315603,-6.06378e-05,-0.000372302,-0.00292053,0.000193954,0.00200212
2,25,424.956,0.4166666666666667,299.969,-0.0267741,-17.6557,48.5088,-0.00461635,7.848e-05,0.000343308,-0.00338206,0.00169349,0.00769091
2,26,429.955,0.43333333333333335,299.969,-0.0540715,-17.6531,48.5194,-0.00630216,0.00098436,0.00390299,-0.00376458,0.00542946,0.0156952
2,27,434.955,0.45,299.969,-0.0902348,-17.6412,48.5578,-0.00815971,0.00377727,0.0114643,-0.00402191,0.0120071,0.0231209
2,28,439.954,0.4666666666666667,299.969,-0.135903,-17.6071,48.6433,-0.0100984,0.00987929,0.0227377,-0.0041454,0.0188552,0.0290719
2,29,444.954,0.48333333333333334,299.969,-0.191223,-17.5338,48.7926,-0.0120149,0.0194259,0.0369855,-0.00415645,0.0245226,0.0333593
2,30,449.953,0.5,299.969,-0.255856,-17.4057,49.0185,-0.0138189,0.0318262,0.0533758,-0.00408245,0.0287329,0.0359782
2,31,454.953,0.5166666666666667,299.969,-0.329064,-17.2103,49.3296,-0.0154411,0.04635,0.0710739,-0.00394702,0.0316678,0.0369705
2,32,459.952,0.5333333333333333,299.969,-0.409808,-16.9386,49.7304,-0.0168314,0.0623574,0.0892659,-0.00376803,0.0336179,0.0364002
2,33,464.952,0.55,299.969,-0.496841,-16.5843,50.2214,-0.0179547,0.0793535,0.10717,-0.00355814,0.0348544,0.0343475
2,34,469.951,0.5666666666666667,299.969,-0.588765,-16.1435,50.7994,-0.0187869,0.0969783,0.124045,-0.00332599,0.0355912,0.0309074
2,35,474.951,0.5833333333333334,299.969,-0.684082,-15.6137,51.4574,-0.0193116,0.114979,0.139196,-0.00307733,0.0359825,0.0261891
2,36,479.95,0.6,299.969,-0.781225,-14.9934,52.1853,-0.0195172,0.133179,0.151985,-0.00281609,0.0361311,0.0203176
2,37,484.95,0.6166666666666667,299.969,-0.878581,-14.2819,52.9698,-0.0193962,0.151454,0.161833,-0.00254513,0.0361005,0.0134366
2,38,489.949,0.6333333333333333,299.969,-0.974501,-13.479,53.7949,-0.0189433,0.16971,0.168237,-0.00226707,0.0359257,0.005717
2,39,494.949,0.65,299.969,-1.06732,-12.5852,54.6423,-0.0181555,0.187873,0.170776,-0.00198488,0.0356232,-0.00262887
2,40,499.948,0.6666666666666666,299.969,-1.15536,-11.6009,55.492,-0.0170322,0.205874,0.169138,-0.0017026,0.0351994,-0.0113212
