outer_iter,iter,time,ux,uy,uz
1,36,161.255,-4.72913e-06,-5.55639e-05,-1.67532e-05
1,36,162.723,-4.02051e-06,-9.11733e-05,-4.29344e-05
1,36,164.192,-2.90751e-06,-6.48545e-05,-3.49681e-05
1,36,165.767,-0.000331387,-0.009756,-0.00389528
1,36,167.343,-0.000156881,-0.00322966,-0.00170344
1,36,168.919,3.67729e-06,8.55976e-05,4.39752e-05
1,36,170.494,4.58153e-06,0.000110572,4.91097e-05
1,36,172.07,-3.13903e-06,-4.98119e-05,-3.43347e-05
1,36,173.646,-2.61798e-06,-5.74323e-05,-2.11639e-05
1,36,175.221,-2.57785e-06,-4.73831e-05,-2.10285e-05
1,36,176.797,-3.60066e-06,-5.49953e-05,-3.1034e-05
1,36,178.373,-0.000179908,-0.00127211,-0.00658223
1,36,179.948,-3.14309e-06,-4.14124e-05,-2.40689e-05
1,36,181.524,-3.05223e-06,-3.82978e-05,-2.29253e-05
1,36,183.1,-2.9599e-06,-3.54542e-05,-2.19008e-05
1,36,184.675,-2.86577e-06,-3.28568e-05,-2.09826e-05
1,36,186.251,-2.76964e-06,-3.04852e-05,-2.01601e-05
1,36,187.827,-2.67138e-06,-2.8323e-05,-1.94243e-05
1,36,189.402,-2.57093e-06,-2.63566e-05,-1.87676e-05
1,36,190.978,-2.46831e-06,-2.45748e-05,-1.81835e-05
1,36,192.554,-2.36358e-06,-2.29683e-05,-1.76663e-05
1,36,194.13,-2.25684e-06,-2.15295e-05,-1.72112e-05
1,36,195.705,-2.14824e-06,-2.02517e-05,-1.68136e-05
1,36,197.281,-2.03797e-06,-1.91294e-05,-1.64697e-05
1,36,198.857,-1.92624e-06,-1.81579e-05,-1.61761e-05
1,36,200.432,-8.83313e-07,-4.98086e-06,1.31409e-06
1,36,202.008,-1.75714e-06,-2.10306e-05,-1.65865e-05
1,36,203.584,-1.59348e-06,-1.73785e-05,-1.63031e-05
1,36,205.159,-7.92586e-07,-2.06595e-05,-1.30349e-05
