outer_iter,iter,N1,N2,N3,N4,DT1,DT2,DT3,DT4,cost,R_abs_sum,RT_abs_sum
5,17,60,60,60,60,76.7193,55.3811,103.566,51.7441,0,2.20032,0.0472458
5,18,60,60,60,60,76.7193,55.3811,103.566,51.7441,0,2.20032,0.0472458
5,19,60,60,60,60,76.7193,55.3811,103.566,51.7441,0,2.20032,0.0472458
5,20,60,60,60,60,76.7193,55.3811,103.566,51.7441,0,2.20032,0.0472458
5,21,60,60,60,60,76.7193,55.3811,103.566,51.7441,0,2.20032,0.0472458
5,22,60,60,60,60,76.7193,55.3811,103.566,51.7441,0,2.20032,0.0472458
5,23,60,60,60,60,76.7193,55.3811,103.566,51.7441,0,2.20032,0.0472458
5,24,60,60,60,60,76.7193,55.3811,103.566,51.7441,0,2.20032,0.0472458
5,25,60,60,60,60,76.7193,55.3811,103.566,51.7441,0,2.20032,0.0472458
5,26,60,60,60,60,76.7193,55.3811,103.566,51.7441,0,2.20032,0.0472458
5,27,60,60,60,60,76.7193,55.3811,103.566,51.7441,0,2.20032,0.0472458
5,28,60,60,60,60,76.7193,55.3811,103.566,51.7441,0,2.20032,0.0472458
5,29,60,60,60,60,76.7193,55.3811,103.566,51.7441,0,2.20032,0.0472458
5,30,60,60,60,60,76.7193,55.3811,103.566,51.7441,0,2.20032,0.0472458
5,31,60,60,60,60,76.7193,55.3811,103.566,51.7441,0,2.20032,0.0472458
5,32,60,60,60,60,76.7193,55.3811,103.566,51.7441,0,2.20032,0.0472458
5,33,60,60,60,60,76.7193,55.3811,103.566,51.7441,0,2.20032,0.0472458
5,34,60,60,60,60,76.7193,55.3811,103.566,51.7441,0,2.20032,0.0472458
5,35,60,60,60,60,76.7193,55.3811,103.566,51.7441,0,2.20032,0.0472458
5,36,60,60,60,60,76.7193,55.3811,103.566,51.7441,0,2.20032,0.0472458
5,37,60,60,60,60,76.7193,55.3811,103.566,51.7441,0,2.20032,0.0472458
5,38,60,60,60,60,76.7193,55.3811,103.566,51.7441,0,2.20032,0.0472458
5,39,60,60,60,60,76.7193,55.3811,103.566,51.7441,0,2.20032,0.0472458
5,40,60,60,60,60,76.7193,55.3811,103.566,51.7441,0,2.20032,0.0472458
5,41,60,60,60,60,76.7193,55.3811,103.566,51.7441,0,2.20032,0.0472458
5,42,60,60,60,60,76.7193,55.3811,103.566,51.7441,0,2.20032,0.0472458
5,43,60,60,60,60,76.7193,55.3811,103.566,51.7441,0,2.20032,0.0472458
5,44,60,60,60,60,76.7193,55.3811,103.566,51.7441,0,2.20032,0.0472458
5,45,60,60,60,60,76.7193,55.3811,103.566,51.7441,0,2.20032,0.0472458
5,46,60,60,60,60,76.7193,55.3811,103.566,51.7441,0,2.20032,0.0472458
5,47,60,60,60,60,76.7193,55.3811,103.566,51.7441,0,2.20032,0.0472458
5,48,60,60,60,60,76.7193,55.3811,103.566,51.7441,0,2.20032,0.0472458
5,49,60,60,60,60,76.7193,55.3811,103.566,51.7441,0,2.20032,0.0472458
5,50,60,60,60,60,76.7193,55.3811,103.566,51.7441,0,2.20032,0.0472458
5,51,60,60,60,60,76.7193,55.3811,103.566,51.7441,0,2.20032,0.0472458
5,52,60,60,60,60,76.7193,55.3811,103.566,51.7441,0,2.20032,0.0472458
5,53,60,60,60,60,76.7193,55.3811,103.566,51.7441,0,2.20032,0.0472458
5,54,60,60,60,60,76.7193,55.3811,103.566,51.7441,0,2.20032,0.0472458
5,55,60,60,60,60,76.7193,55.3811,103.566,51.7441,0,2.20032,0.0472458
5,56,60,60,60,60,76.7193,55.3811,103.566,51.7441,0,2.20032,0.0472458
5,57,60,60,60,60,76.7193,55.3811,103.566,51.7441,0,2.20032,0.0472458
5,58,60,60,60,60,76.7193,55.3811,103.566,51.7441,0,2.20032,0.0472458
5,59,60,60,60,60,76.7193,55.3811,103.566,51.7441,0,2.20032,0.0472458
5,60,60,60,60,60,76.7193,55.3811,103.566,51.7441,0,2.20032,0.0472458
5,61,60,60,60,60,76.7193,55.3811,103.566,51.7441,0,2.20032,0.0472458
5,62,60,60,60,60,76.7193,55.3811,103.566,51.7441,0,2.20032,0.0472458
5,63,60,60,60,60,76.7193,55.3811,103.566,51.7441,0,2.20032,0.0472458
5,64,60,60,60,60,76.7193,55.3811,103.566,51.7441,0,2.20032,0.0472458
5,65,60,60,60,60,76.7193,55.3811,103.566,51.7441,0,2.20032,0.0472458
5,66,60,60,60,60,76.7193,55.3811,103.566,51.7441,0,2.20032,0.0472458
5,67,60,60,60,60,76.7193,55.3811,103.566,51.7441,0,2.20032,0.0472458
5,68,60,60,60,60,76.7193,55.3811,103.566,51.7441,0,2.20032,0.0472458
5,69,60,60,60,60,76.7193,55.3811,103.566,51.7441,0,2.20032,0.0472458
5,70,60,60,60,60,76.7193,55.3811,103.566,51.7441,0,2.20032,0.0472458
5,71,60,60,60,60,76.7193,55.3811,103.566,51.7441,0,2.20032,0.0472458
5,72,60,60,60,60,76.7193,55.3811,103.566,51.7441,0,2.20032,0.0472458
5,73,60,60,60,60,76.7193,55.3811,103.566,51.7441,0,2.20032,0.0472458
5,74,60,60,60,60,76.7193,55.3811,103.566,51.7441,0,2.20032,0.0472458
5,75,60,60,60,60,76.7193,55.3811,103.566,51.7441,0,2.20032,0.0472458
5,76,60,60,60,60,76.7193,55.3811,103.566,51.7441,0,2.20032,0.0472458
5,77,60,60,60,60,76.7193,55.3811,103.566,51.7441,0,2.20032,0.0472458
5,78,60,60,60,60,76.7193,55.3811,103.566,51.7441,0,2.20032,0.0472458
5,79,60,60,60,60,76.7193,55.3811,103.566,51.7441,0,2.20032,0.0472458
5,80,60,60,60,60,76.7193,55.3811,103.566,51.7441,0,2.20032,0.0472458
5,81,60,60,60,60,76.7193,55.3811,103.566,51.7441,0,2.20032,0.0472458
5,82,60,60,60,60,76.7193,55.3811,103.566,51.7441,0,2.20032,0.0472458
5,83,60,60,60,60,76.7193,55.3811,103.566,51.7441,0,2.20032,0.0472458
6,1,60,60,60,60,76.7193,55.3811,103.566,51.7441,0,2.19909,0.0470205
6,2,60,60,60,60,76.7193,55.3811,103.566,51.7441,0,2.19909,0.0470205
6,3,60,60,60,60,76.7193,55.3811,103.566,51.7441,0,2.19909,0.0470205
6,4,60,60,60,60,76.7193,55.3811,103.566,51.7441,0,2.19909,0.0470205
7,1,60,60,60,60,76.7193,55.3811,103.566,51.7441,0,2.19909,0.0470205
7,2,60,60,60,60,76.7193,55.3811,103.566,51.7441,0,2.19909,0.0470205
7,3,60,60,60,60,76.7193,55.3811,103.566,51.7441,0,2.19909,0.0470205
8,1,60,60,60,60,76.7193,55.3811,103.566,51.7441,0,2.19909,0.0470205
8,2,60,60,60,60,76.7193,55.3811,103.566,51.7441,0,2.19909,0.0470205
