phase,node,time,tau,T_i,px,py,pz,vx,vy,vz,Fx,Fy,Fz
2,30,113.76,0.5,67.2683,-0.0271334,-17.552,48.6968,-0.00616798,0.0672277,0.11345,-0.0123137,0.281856,0.408862
2,31,114.881,0.5166666666666667,67.2683,-0.0347165,-17.4589,48.8496,-0.00734668,0.0988441,0.159225,-0.0125106,0.301272,0.422334
2,32,116.003,0.5333333333333333,67.2683,-0.0435894,-17.3292,49.0547,-0.00846793,0.13264,0.20651,-0.0126683,0.316132,0.42511
2,33,117.124,0.55,67.2683,-0.0536824,-17.1606,49.3129,-0.00952267,0.168105,0.254106,-0.0127947,0.329839,0.419177
2,34,118.245,0.5666666666666667,67.2683,-0.0649169,-16.9514,49.6241,-0.0105035,0.205109,0.301036,-0.0128897,0.344463,0.405791
2,35,119.366,0.5833333333333334,67.2683,-0.0772058,-16.6998,49.987,-0.011403,0.243754,0.346465,-0.0129477,0.361138,0.385898
2,36,120.487,0.6,67.2683,-0.0904533,-16.4038,50.3997,-0.0122128,0.284272,0.389664,-0.0129603,0.380327,0.360297
2,37,121.608,0.6166666666666667,67.2683,-0.104553,-16.0611,50.8592,-0.0129229,0.326942,0.429991,-0.0129175,0.402017,0.329648
2,38,122.729,0.6333333333333333,67.2683,-0.119388,-15.6693,51.3619,-0.0135215,0.372046,0.466882,-0.012809,0.425803,0.294397
2,39,123.851,0.65,67.2683,-0.134823,-15.2254,51.9038,-0.0139951,0.419818,0.49982,-0.0126244,0.450839,0.254734
2,40,124.972,0.6666666666666666,67.2683,-0.150712,-14.7264,52.4802,-0.0143284,0.470398,0.52831,-0.0123539,0.475714,0.210671
2,41,126.093,0.6833333333333333,67.2683,-0.166888,-14.1691,53.0857,-0.0145051,0.523767,0.55186,-0.0119902,0.498638,0.162202
2,42,127.214,0.7,67.2683,-0.183164,-13.5505,53.7145,-0.0145081,0.579707,0.569974,-0.0115305,0.518128,0.109433
2,43,128.335,0.7166666666666667,67.2683,-0.199338,-12.868,54.3604,-0.0143209,0.637831,0.582172,-0.0109772,0.533685,0.0526637
2,44,129.456,0.7333333333333333,67.2683,-0.215187,-12.1193,55.0164,-0.0139282,0.697699,0.588004,-0.0103378,0.545735,-0.00770519
