time,wx,wy,wz,qw,qx,qy,qz,angle_to_exclusion,angle_to_los,angle_to_docking,phase
1053,-0.00207578,-0.00275772,-0.00153421,-0.001938,-0.937251,-0.00258396,-0.348639,89.7999,90.3114,0.370128,4
1053.5,-0.00205652,-0.00294623,-0.00161904,-0.00255989,-0.937489,-0.00276118,-0.347994,89.8055,90.3851,0.431467,4
1054,-0.00203482,-0.00313519,-0.00169658,-0.00318476,-0.937743,-0.00295984,-0.347303,89.8087,90.46,0.498223,4
1054.5,-0.00201057,-0.0033245,-0.00176608,-0.00381142,-0.938012,-0.00317841,-0.346568,89.8097,90.5359,0.568695,4
1055,-0.0019837,-0.00351407,-0.0018269,-0.00443856,-0.938296,-0.00341519,-0.345788,89.8087,90.6126,0.641761,4
1055.5,-0.00195412,-0.00370379,-0.00187846,-0.00506482,-0.938595,-0.00366834,-0.344964,89.8057,90.6898,0.716629,4
1056,-0.00192176,-0.00389355,-0.00192025,-0.00568874,-0.93891,-0.0039359,-0.344094,89.8008,90.7673,0.792704,4
1056.5,-0.00188654,-0.00408324,-0.00195189,-0.00630885,-0.93924,-0.00421578,-0.343179,89.7944,90.8448,0.869504,4
1057,-0.00184841,-0.00427276,-0.00197307,-0.00692358,-0.939584,-0.00450581,-0.342218,89.7864,90.9222,0.946612,4
1057.5,-0.00180731,-0.00446199,-0.0019836,-0.00753138,-0.939943,-0.00480374,-0.341213,89.7771,90.9991,1.02365,4
1058,-0.0017632,-0.00465083,-0.0019834,-0.00813063,-0.940318,-0.00510728,-0.340163,89.7666,91.0752,1.10028,4
1058.5,-0.00171604,-0.00483915,-0.00197247,-0.00871973,-0.940706,-0.00541413,-0.339067,89.7552,91.1504,1.17617,4
1059,-0.00166582,-0.00502687,-0.00195096,-0.00929704,-0.941109,-0.00572199,-0.337927,89.7429,91.2243,1.251,4
1059.5,-0.00161252,-0.00521386,-0.00191912,-0.00986097,-0.941526,-0.00602859,-0.336742,89.7301,91.2967,1.32446,4
1060,-0.00155615,-0.00540003,-0.00187728,-0.0104099,-0.941957,-0.0063317,-0.335512,89.7168,91.3672,1.39625,4
1060.5,-0.00149671,-0.00558529,-0.00182591,-0.0109424,-0.942402,-0.0066292,-0.334238,89.7032,91.4357,1.46611,4
1061,-0.00143425,-0.00576952,-0.00176555,-0.0114568,-0.942861,-0.00691903,-0.332919,89.6895,91.502,1.53374,4
1061.5,-0.0013688,-0.00595265,-0.00169683,-0.0119518,-0.943332,-0.00719929,-0.331556,89.6759,91.5657,1.59891,4
1062,-0.00130041,-0.00613459,-0.00162047,-0.012426,-0.943817,-0.0074682,-0.330149,89.6624,91.6267,1.66136,4
1062.5,-0.00122915,-0.00631525,-0.00153723,-0.012878,-0.944316,-0.00772416,-0.328698,89.6492,91.6847,1.72087,4
1063,-0.00115511,-0.00649457,-0.00144795,-0.0133067,-0.944826,-0.00796572,-0.327205,89.6365,91.7396,1.77724,4
1063.5,-0.00107837,-0.00667246,-0.00135349,-0.0137109,-0.945349,-0.00819163,-0.325667,89.6243,91.7913,1.83028,4
1064,-0.000999053,-0.00684886,-0.00125474,-0.0140896,-0.945885,-0.00840083,-0.324088,89.6127,91.8395,1.87984,4
1064.5,-0.000917265,-0.0070237,-0.00115258,-0.0144418,-0.946432,-0.00859246,-0.322465,89.6018,91.8841,1.92576,4
1065,-0.00083314,-0.00719694,-0.00104792,-0.0147669,-0.946991,-0.00876585,-0.320801,89.5916,91.9251,1.96794,4
1065.5,-0.000746817,-0.0073685,-0.000941598,-0.0150639,-0.947561,-0.00892054,-0.319094,89.5822,91.9622,2.00626,4
1066,-0.000658448,-0.00753834,-0.00083445,-0.0153323,-0.948143,-0.00905625,-0.317346,89.5736,91.9956,2.04066,4
1066.5,-0.000568193,-0.00770642,-0.000727242,-0.0155716,-0.948734,-0.00917289,-0.315557,89.5658,92.025,2.07108,4
1067,-0.000476217,-0.00787268,-0.000620678,-0.0157814,-0.949337,-0.00927054,-0.313727,89.5588,92.0505,2.09748,4
1067.5,-0.000382698,-0.00803708,-0.000515385,-0.0159613,-0.949949,-0.00934942,-0.311857,89.5527,92.0721,2.11984,4
1068,-0.000287817,-0.00819957,-0.000411905,-0.0161112,-0.950571,-0.00940989,-0.309946,89.5472,92.0896,2.13816,4
1068.5,-0.000191761,-0.00836013,-0.000310686,-0.0162307,-0.951202,-0.00945243,-0.307996,89.5425,92.1032,2.15245,4
1069,-9.47224e-05,-0.0085187,-0.000212079,-0.01632,-0.951842,-0.0094776,-0.306007,89.5385,92.1129,2.16274,4
1069.5,3.1033e-06,-0.00867524,-0.000116335,-0.0163789,-0.952491,-0.00948604,-0.303978,89.5351,92.1186,2.16907,4
1070,0.000101517,-0.00882972,-2.36056e-05,-0.0164075,-0.953148,-0.00947844,-0.301911,89.5324,92.1205,2.17147,4
1070.5,0.000200318,-0.0089821,6.60551e-05,-0.016406,-0.953812,-0.00945548,-0.299806,89.5302,92.1185,2.17001,4
1071,0.000299303,-0.00913233,0.000152685,-0.0163745,-0.954484,-0.00941788,-0.297663,89.5284,92.1127,2.16473,4
1071.5,0.000398269,-0.00928038,0.000236405,-0.0163132,-0.955163,-0.00936631,-0.295483,89.5272,92.1031,2.15569,4
1072,0.000497013,-0.00942621,0.000317415,-0.0162223,-0.955848,-0.00930141,-0.293266,89.5264,92.0899,2.14295,4
1072.5,0.000595331,-0.00956978,0.000395977,-0.0161021,-0.956539,-0.00922374,-0.291013,89.5259,92.073,2.12658,4
1073,0.000693022,-0.00971105,0.000472405,-0.015953,-0.957236,-0.00913381,-0.288724,89.5259,92.0525,2.10662,4
1073.5,0.000789885,-0.00984998,0.000547053,-0.0157751,-0.957938,-0.00903203,-0.2864,89.5263,92.0285,2.08314,4
1074,0.000885722,-0.00998653,0.0006203,-0.015569,-0.958644,-0.0089187,-0.28404,89.527,92.001,2.05618,4
1074.5,0.000980337,-0.0101207,0.000692537,-0.0153349,-0.959355,-0.00879404,-0.281646,89.5282,91.97,2.0258,4
1075,0.00107354,-0.0102524,0.00076415,-0.0150732,-0.96007,-0.00865814,-0.279219,89.5297,91.9357,1.99203,4
1075.5,0.00116513,-0.0103816,0.000835509,-0.0147843,-0.960788,-0.008511,-0.276758,89.5318,91.898,1.95493,4
1076,0.00125493,-0.0105083,0.000906954,-0.0144687,-0.961509,-0.00835253,-0.274264,89.5344,91.857,1.91452,4
1076.5,0.00134276,-0.0106325,0.000978784,-0.0141268,-0.962233,-0.00818253,-0.271737,89.5376,91.8128,1.87084,4
1077,0.00142844,-0.0107541,0.00105124,-0.013759,-0.962959,-0.00800071,-0.269179,89.5415,91.7653,1.82392,4
1077.5,0.00151179,-0.0108731,0.00112452,-0.0133658,-0.963686,-0.00780674,-0.26659,89.5462,91.7147,1.7738,4
1078,0.00159264,-0.0109896,0.00119874,-0.0129478,-0.964414,-0.00760022,-0.26397,89.5517,91.661,1.7205,4
1078.5,0.00167084,-0.0111034,0.00127392,-0.0125055,-0.965143,-0.0073807,-0.261321,89.5582,91.6043,1.66406,4
1079,0.00174623,-0.0112146,0.00135006,-0.0120396,-0.965872,-0.00714773,-0.258641,89.5657,91.5446,1.60451,4
1079.5,0.00181864,-0.0113232,0.00142702,-0.0115506,-0.966601,-0.00690087,-0.255933,89.5744,91.482,1.54188,4
1080,0.00188795,-0.0114291,0.00150462,-0.0110393,-0.967329,-0.00663967,-0.253197,89.5843,91.4165,1.47624,4
1080.5,0.001954,-0.0115325,0.00158258,-0.0105065,-0.968056,-0.00636374,-0.250433,89.5956,91.3482,1.40761,4
1081,0.00201668,-0.0116332,0.00166057,-0.00995278,-0.968781,-0.00607275,-0.247642,89.6083,91.2773,1.33607,4
1081.5,0.00207585,-0.0117313,0.00173816,-0.00937917,-0.969505,-0.00576645,-0.244825,89.6225,91.2039,1.26168,4
1082,0.0021314,-0.0118269,0.00181488,-0.00878652,-0.970226,-0.00544468,-0.241981,89.6383,91.1279,1.18452,4
1082.5,0.00218323,-0.0119199,0.00189019,-0.0081758,-0.970944,-0.00510741,-0.239112,89.6558,91.0497,1.10468,4
1083,0.00223122,-0.0120104,0.00196351,-0.00754804,-0.971659,-0.00475471,-0.236219,89.6749,90.9692,1.02226,4
1083.5,0.0022753,-0.0120984,0.00203422,-0.00690434,-0.97237,-0.00438682,-0.233301,89.6958,90.8866,0.937381,4
1084,0.00231538,-0.012184,0.00210167,-0.00624582,-0.973077,-0.00400413,-0.23036,89.7184,90.8022,0.850176,4
1084.5,0.00235138,-0.0122671,0.00216518,-0.00557369,-0.97378,-0.00360715,-0.227396,89.7427,90.716,0.76079,4
1085,0.00238325,-0.0123479,0.00222407,-0.00488921,-0.974477,-0.00319662,-0.22441,89.7688,90.6282,0.669387,4
1085.5,0.00241092,-0.0124265,0.00227767,-0.00419368,-0.97517,-0.00277339,-0.221401,89.7965,90.539,0.576144,4
1086,0.00243434,-0.0125027,0.00232531,-0.00348844,-0.975857,-0.00233851,-0.218371,89.8258,90.4486,0.481257,4
1086.5,0.00245349,-0.0125768,0.00236633,-0.0027749,-0.976538,-0.0018932,-0.21532,89.8566,90.3572,0.384938,4
1087,0.00246834,-0.0126488,0.00240012,-0.00205448,-0.977212,-0.00143884,-0.212249,89.8888,90.2651,0.28742,4
1087.5,0.00247885,-0.0127187,0.00242611,-0.00132864,-0.97788,-0.000976957,-0.209158,89.9224,90.1723,0.18898,4
1088,0.00248503,-0.0127867,0.00244375,-0.000598879,-0.978542,-0.000509237,-0.206048,89.957,90.0792,0.0900823,4
1088.5,0.00248686,-0.0128527,0.00245257,0.0001333,-0.979196,-3.75043e-05,-0.202919,89.9927,89.9859,0.0158681,4
1089,0.00248436,-0.0129169,0.00245215,0.000866374,-0.979842,0.000436293,-0.199772,90.0292,89.8927,0.111157,4
1089.5,0.00247753,-0.0129794,0.00244216,0.00159881,-0.980481,0.000910095,-0.196606,90.0662,89.7999,0.210813,4
1090,0.00246641,-0.0130403,0.00242231,0.00232908,-0.981112,0.00138175,-0.193423,90.1037,89.7075,0.310326,4
1090.5,0.00245101,-0.0130996,0.00239241,0.00305566,-0.981734,0.00184902,-0.190223,90.1414,89.6159,0.409269,4
1091,0.00243137,-0.0131575,0.00235234,0.00377702,-0.982349,0.00230962,-0.187006,90.1791,89.5253,0.507323,4
1091.5,0.00240755,-0.013214,0.00230208,0.00449168,-0.982955,0.00276121,-0.183773,90.2164,89.4359,0.604189,4
1092,0.00237958,-0.0132692,0.00224167,0.00519817,-0.983552,0.00320145,-0.180524,90.2533,89.3479,0.699578,4
1092.5,0.00234753,-0.0133234,0.00217126,0.00589503,-0.98414,0.003628,-0.177259,90.2894,89.2615,0.793206,4
1093,0.00231145,-0.0133765,0.00209108,0.00658087,-0.984719,0.00403851,-0.173979,90.3245,89.1769,0.884797,4
1093.5,0.00227142,-0.0134287,0.00200142,0.00725431,-0.985289,0.00443073,-0.170684,90.3584,89.0942,0.974083,4
1094,0.00222751,-0.0134801,0.00190269,0.00791405,-0.98585,0.00480241,-0.167374,90.3907,89.0138,1.06081,4
1094.5,0.00217981,-0.0135309,0.00179536,0.00855879,-0.986402,0.00515145,-0.164049,90.4214,88.9357,1.14473,4
1095,0.00212838,-0.0135811,0.00167997,0.00918734,-0.986944,0.0054758,-0.160711,90.4501,88.86,1.22563,4
1095.5,0.00207334,-0.013631,0.00155716,0.00979852,-0.987476,0.00577357,-0.157358,90.4766,88.787,1.30328,4
1096,0.00201476,-0.0136805,0.0014276,0.0103912,-0.987999,0.00604299,-0.153991,90.5008,88.7168,1.3775,4
1096.5,0.00195276,-0.01373,0.00129206,0.0109644,-0.988512,0.00628247,-0.15061,90.5224,88.6494,1.44811,4
1097,0.00188742,-0.0137795,0.00115132,0.0115172,-0.989016,0.00649057,-0.147216,90.5413,88.5851,1.51496,4
1097.5,0.00181886,-0.0138291,0.00100625,0.0120485,-0.98951,0.00666606,-0.143808,90.5573,88.5238,1.57793,4
1098,0.00174719,-0.0138791,0.000857742,0.0125576,-0.989994,0.0068079,-0.140386,90.5703,88.4657,1.63691,4
1098.5,0.00167251,-0.0139295,0.000706721,0.0130437,-0.990468,0.00691525,-0.13695,90.5802,88.4108,1.69182,4
1099,0.00159495,-0.0139805,0.000554139,0.013506,-0.990932,0.00698752,-0.133501,90.5868,88.3592,1.7426,4
1099.5,0.00151463,-0.0140323,0.000400967,0.0139439,-0.991386,0.00702432,-0.130037,90.5902,88.311,1.78922,4
1100,0.00143167,-0.014085,0.000248182,0.0143569,-0.99183,0.0070255,-0.12656,90.5903,88.2661,1.83168,4
1100.5,0.00134618,-0.0141387,9.6762e-05,0.0147444,-0.992264,0.00699114,-0.123068,90.587,88.2246,1.86998,4
1101,0.00125831,-0.0141936,-5.23243e-05,0.015106,-0.992688,0.00692156,-0.119562,90.5804,88.1865,1.90416,4
1101.5,0.00116817,-0.0142499,-0.000198125,0.0154411,-0.993101,0.00681732,-0.116042,90.5705,88.1518,1.9343,4
1102,0.0010759,-0.0143076,-0.000339713,0.0157496,-0.993504,0.00667919,-0.112506,90.5574,88.1205,1.96045,4
1102.5,0.000981623,-0.014367,-0.000476197,0.0160311,-0.993896,0.00650818,-0.108954,90.5411,88.0926,1.98274,4
1103,0.000885483,-0.0144281,-0.000606725,0.0162853,-0.994278,0.0063055,-0.105387,90.5218,88.068,2.00126,4
1103.5,0.00078761,-0.0144911,-0.000730494,0.016512,-0.994649,0.00607257,-0.101804,90.4995,88.0468,2.01614,4
1104,0.000688143,-0.0145561,-0.00084676,0.0167112,-0.995009,0.00581102,-0.0982045,90.4745,88.0288,2.02754,4
1104.5,0.000587218,-0.0146233,-0.000954837,0.0168826,-0.995358,0.00552264,-0.0945875,90.4469,88.0141,2.03559,4
1105,0.000484975,-0.0146926,-0.00105411,0.0170262,-0.995696,0.0052094,-0.0909529,90.4169,88.0026,2.04045,4
1105.5,0.000381554,-0.0147644,-0.00114404,0.017142,-0.996023,0.00487341,-0.0873001,90.3847,87.9943,2.04227,4
1106,0.000277095,-0.0148385,-0.00122417,0.0172299,-0.996338,0.0045169,-0.0836284,90.3506,87.9891,2.04123,4
1106.5,0.00017174,-0.0149152,-0.00129411,0.01729,-0.996641,0.00414224,-0.0799374,90.3147,87.987,2.03746,4
1107,6.56324e-05,-0.0149945,-0.00135358,0.0173222,-0.996933,0.00375187,-0.0762264,90.2773,87.9879,2.03111,4
1107.5,-4.10857e-05,-0.0150765,-0.00140237,0.0173267,-0.997213,0.00334831,-0.0724947,90.2387,87.9918,2.02233,4
1108,-0.00014827,-0.0151613,-0.00144037,0.0173035,-0.99748,0.00293411,-0.0687416,90.1991,87.9986,2.01125,4
1108.5,-0.000255775,-0.0152489,-0.00146757,0.0172528,-0.997735,0.00251186,-0.0649664,90.1587,88.0083,1.99797,4
1109,-0.000363455,-0.0153393,-0.00148403,0.0171746,-0.997978,0.00208417,-0.0611686,90.118,88.0209,1.9826,4
1109.5,-0.000471164,-0.0154326,-0.00148993,0.0170691,-0.998207,0.0016536,-0.0573473,90.077,88.0363,1.96523,4
1110,-0.000578753,-0.0155288,-0.00148552,0.0169364,-0.998423,0.00122267,-0.0535018,90.0361,88.0544,1.94592,4
1110.5,-0.000686074,-0.015628,-0.00147115,0.0167767,-0.998626,0.000793864,-0.0496315,89.9954,88.0753,1.92471,4
1111,-0.000792976,-0.0157301,-0.00144726,0.0165902,-0.998816,0.000369546,-0.0457355,89.9553,88.0989,1.90165,4
1111.5,-0.000899309,-0.0158352,-0.00141436,0.0163769,-0.998991,-4.80142e-05,-0.0418132,89.916,88.1251,1.87675,4
1112,-0.00100492,-0.0159432,-0.00137305,0.0161372,-0.999152,-0.000456675,-0.0378639,89.8777,88.154,1.85001,4
1112.5,-0.00110965,-0.0160542,-0.001324,0.0158713,-0.999299,-0.000854447,-0.0338869,89.8405,88.1856,1.82142,4
1113,-0.00121334,-0.016168,-0.00126794,0.0155793,-0.999431,-0.0012395,-0.0298814,89.8047,88.2197,1.79097,4
1113.5,-0.00131585,-0.0162848,-0.00120568,0.0152615,-0.999548,-0.0016102,-0.0258468,89.7704,88.2565,1.75862,4
1114,-0.00141699,-0.0164044,-0.00113806,0.0149182,-0.999649,-0.0019651,-0.0217824,89.7377,88.2958,1.72433,4
1114.5,-0.00151662,-0.0165268,-0.00106597,0.0145497,-0.999735,-0.00230296,-0.0176875,89.7067,88.3376,1.68809,4
1115,-0.00161456,-0.0166519,-0.000990337,0.0141563,-0.999804,-0.00262277,-0.0135616,89.6775,88.382,1.64986,4
1115.5,-0.00171064,-0.0167798,-0.000912124,0.0137384,-0.999857,-0.00292373,-0.0094039,89.6502,88.4289,1.60961,4
1116,-0.0018047,-0.0169103,-0.000832294,0.0132962,-0.999893,-0.00320531,-0.0052139,89.6248,88.4783,1.56733,4
1116.5,-0.00189655,-0.0170434,-0.000751821,0.0128303,-0.999911,-0.00346719,-0.000990986,89.6013,88.5301,1.52303,4
1117,-0.00198602,-0.017179,-0.00067167,0.0123412,-0.999912,-0.00370929,0.00326539,89.5796,88.5844,1.47673,4
1117.5,-0.00207293,-0.017317,-0.000592789,0.0118292,-0.999894,-0.00393178,0.00755577,89.5597,88.6411,1.42848,4
1118,-0.0021571,-0.0174575,-0.000516096,0.011295,-0.999857,-0.00413505,0.0118807,89.5416,88.7001,1.37836,4
1118.5,-0.00223833,-0.0176003,-0.000442467,0.0107392,-0.999801,-0.00431972,0.0162406,89.5251,88.7615,1.32648,4
1119,-0.00231644,-0.0177453,-0.000372726,0.0101624,-0.999725,-0.00448661,0.0206359,89.51,88.8251,1.273,4
1119.5,-0.00239124,-0.0178924,-0.000307632,0.00956541,-0.999629,-0.00463676,0.0250672,89.4963,88.8909,1.21813,4
1120,-0.00246254,-0.0180417,-0.000247869,0.00894892,-0.999512,-0.00477136,0.0295349,89.4838,88.9588,1.16214,4
1120.5,-0.00253015,-0.018193,-0.000194037,0.0083138,-0.999374,-0.00489179,0.0340393,89.4722,89.0288,1.10539,4
1121,-0.00259386,-0.0183462,-0.000146642,0.00766098,-0.999214,-0.00499956,0.0385808,89.4614,89.1007,1.0483,4
1121.5,-0.0026535,-0.0185013,-0.000106089,0.00699144,-0.999031,-0.00509629,0.0431597,89.4511,89.1744,0.991427,4
1122,-0.00270887,-0.0186582,-7.26733e-05,0.00630621,-0.998825,-0.0051837,0.0477765,89.4412,89.2498,0.935453,4
1122.5,-0.00275977,-0.0188169,-4.65767e-05,0.00560641,-0.998595,-0.00526356,0.0524314,89.4314,89.3268,0.881224,4
1123,-0.00280604,-0.0189772,-2.78632e-05,0.00489323,-0.998341,-0.00533768,0.0571246,89.4214,89.4053,0.829784,4
1123.5,-0.00284747,-0.0191391,-1.64763e-05,0.00416792,-0.998062,-0.00540786,0.0618566,89.411,89.485,0.782394,4
1124,-0.00288391,-0.0193026,-1.22386e-05,0.00343177,-0.997757,-0.00547588,0.0666274,89.4001,89.5658,0.740539,4
1124.5,-0.00291517,-0.0194675,-1.48526e-05,0.00268615,-0.997426,-0.00554347,0.0714374,89.3884,89.6476,0.705887,4
1125,-0.00294111,-0.0196339,-2.39034e-05,0.0019325,-0.997068,-0.00561224,0.0762868,89.3757,89.7301,0.680178,4
1125.5,-0.00296155,-0.0198016,-3.88633e-05,0.00117227,-0.996683,-0.0056837,0.0811758,89.3617,89.8132,0.665017,4
1126,-0.00297637,-0.0199706,-5.90975e-05,0.000406987,-0.996269,-0.00575922,0.0861045,89.3465,89.8967,0.661608,4
1126.5,-0.00298544,-0.0201409,-8.38721e-05,-0.000361808,-0.995827,-0.00583997,0.091073,89.3298,89.9803,0.670498,4
1127,-0.00298862,-0.0203124,-0.000112363,-0.00113253,-0.995355,-0.00592692,0.0960817,89.3115,90.0639,0.691468,4
1127.5,-0.00298582,-0.020485,-0.000143668,-0.00190359,-0.994853,-0.00602084,0.10113,89.2915,90.1472,0.723605,4
1128,-0.00297695,-0.0206588,-0.000176816,-0.00267337,-0.99432,-0.00612223,0.106219,89.2699,90.2301,0.765531,4
1128.5,-0.00296192,-0.0208336,-0.000210785,-0.00344026,-0.993756,-0.00623134,0.111349,89.2465,90.3123,0.815663,4
1129,-0.00294068,-0.0210095,-0.000244513,-0.00420265,-0.993159,-0.00634816,0.116519,89.2214,90.3935,0.872421,4
1129.5,-0.00291318,-0.0211863,-0.000276917,-0.00495894,-0.99253,-0.00647236,0.121729,89.1947,90.4737,0.934354,4
1130,-0.00287939,-0.0213642,-0.000306909,-0.00570756,-0.991867,-0.00660337,0.12698,89.1664,90.5526,1.00019,4
1130.5,-0.0028393,-0.0215429,-0.00033341,-0.00644699,-0.99117,-0.0067403,0.132271,89.1367,90.6301,1.06883,4
1131,-0.00279292,-0.0217226,-0.000355374,-0.00717572,-0.990438,-0.00688198,0.137603,89.1057,90.7059,1.13934,4
1131.5,-0.00274027,-0.0219032,-0.000371802,-0.0078923,-0.98967,-0.00702698,0.142976,89.0737,90.7799,1.21094,4
1132,-0.00268139,-0.0220846,-0.000381761,-0.00859535,-0.988866,-0.00717359,0.148388,89.0409,90.852,1.28294,4
1132.5,-0.00261634,-0.0222669,-0.000384397,-0.00928354,-0.988025,-0.00731987,0.153842,89.0075,90.9221,1.35476,4
1133,-0.00254518,-0.0224501,-0.000378954,-0.0099556,-0.987146,-0.00746365,0.159335,88.9739,90.9899,1.42586,4
1133.5,-0.00246801,-0.0226341,-0.000364782,-0.0106103,-0.986229,-0.00760256,0.164869,88.9403,91.0555,1.49579,4
1134,-0.00238492,-0.0228189,-0.000341349,-0.0112466,-0.985273,-0.00773406,0.170444,88.9071,91.1188,1.56414,4
1134.5,-0.00229604,-0.0230046,-0.000308247,-0.0118635,-0.984277,-0.00785547,0.176058,88.8746,91.1797,1.63052,4
1135,-0.00220149,-0.0231912,-0.000265192,-0.0124599,-0.983241,-0.00796402,0.181712,88.8432,91.2381,1.6946,4
1135.5,-0.00210141,-0.0233786,-0.000212027,-0.0130349,-0.982163,-0.00805684,0.187406,88.8132,91.2941,1.75606,4
1136,-0.00199596,-0.0235669,-0.000148712,-0.0135878,-0.981044,-0.00813103,0.193139,88.7851,91.3477,1.81462,4
1136.5,-0.00188529,-0.0237561,-7.53229e-05,-0.0141178,-0.979881,-0.00818368,0.198912,88.7592,91.3988,1.87002,4
1137,-0.0017696,-0.0239462,7.96484e-06,-0.0146243,-0.978676,-0.00821189,0.204725,88.7359,91.4476,1.92203,4
1137.5,-0.00164905,-0.0241373,0.000100884,-0.0151065,-0.977426,-0.00821281,0.210576,88.7155,91.494,1.97046,4
1138,-0.00152385,-0.0243294,0.000203088,-0.0155641,-0.976132,-0.00818367,0.216466,88.6984,91.5381,2.01513,4
1138.5,-0.00139421,-0.0245224,0.000314166,-0.0159964,-0.974791,-0.00812176,0.222395,88.685,91.5801,2.0559,4
1139,-0.00126035,-0.0247165,0.000433652,-0.0164031,-0.973405,-0.00802449,0.228363,88.6756,91.6199,2.09264,4
1139.5,-0.00112249,-0.0249117,0.000561035,-0.0167839,-0.971971,-0.00788941,0.234369,88.6704,91.6577,2.1253,4
1140,-0.000980877,-0.025108,0.000695765,-0.0171383,-0.970489,-0.00771417,0.240413,88.6698,91.6937,2.15381,4
1140.5,-0.000835764,-0.0253053,0.000837264,-0.0174662,-0.968958,-0.00749659,0.246495,88.6741,91.7279,2.17817,4
1141,-0.000687418,-0.0255038,0.000984923,-0.0177673,-0.967377,-0.00723464,0.252615,88.6836,91.7604,2.19843,4
1141.5,-0.000536118,-0.0257033,0.00113811,-0.0180415,-0.965745,-0.00692643,0.258772,88.6984,91.7915,2.21466,4
1142,-0.000382158,-0.025904,0.00129615,-0.0182887,-0.964062,-0.00657026,0.264966,88.7188,91.8212,2.22701,4
1142.5,-0.000225845,-0.0261058,0.00145837,-0.0185088,-0.962326,-0.00616462,0.271197,88.7449,91.8498,2.23564,4
1143,-6.74984e-05,-0.0263086,0.00162404,-0.0187019,-0.960537,-0.00570815,0.277465,88.777,91.8773,2.24082,4
1143.5,9.25458e-05,-0.0265125,0.00179238,-0.0188679,-0.958693,-0.00519973,0.283768,88.8151,91.9041,2.24284,4
1144,0.000253939,-0.0267174,0.00196261,-0.0190069,-0.956794,-0.00463842,0.290108,88.8595,91.9301,2.24209,4
1144.5,0.000416319,-0.0269232,0.00213388,-0.019119,-0.954838,-0.0040235,0.296483,88.9101,91.9556,2.23901,4
1145,0.000579309,-0.0271297,0.00230528,-0.0192045,-0.952825,-0.00335451,0.302893,88.9671,91.9808,2.23413,4
1145.5,0.000742522,-0.0273371,0.00247589,-0.0192633,-0.950753,-0.00263119,0.309338,89.0305,92.0058,2.22805,4
1146,0.000905556,-0.027545,0.0026447,-0.0192958,-0.948622,-0.00185358,0.315817,89.1002,92.0309,2.22146,4
1146.5,0.001068,-0.0277534,0.00281068,-0.0193022,-0.94643,-0.00102198,0.322329,89.1762,92.0561,2.2151,4
1147,0.00122944,-0.027962,0.00297274,-0.0192826,-0.944177,-0.000136961,0.328875,89.2585,92.0816,2.20982,4
1147.5,0.00138943,-0.0281708,0.00312974,-0.0192373,-0.94186,0.000800594,0.335452,89.3469,92.1075,2.20648,4
1148,0.00154754,-0.0283795,0.0032805,-0.0191665,-0.93948,0.0017895,0.342062,89.4414,92.134,2.20601,4
1148.5,0.00170333,-0.0285878,0.00342382,-0.0190704,-0.937035,0.00282824,0.348702,89.5417,92.1612,2.20934,4
1149,0.00185636,-0.0287956,0.00355846,-0.0189491,-0.934525,0.00391498,0.355372,89.6476,92.1892,2.21741,4
1149.5,0.00200616,-0.0290025,0.00368316,-0.0188029,-0.931947,0.00504755,0.362071,89.7589,92.218,2.23108,4
1150,0.00215229,-0.0292082,0.00379665,-0.0186318,-0.929302,0.00622344,0.368799,89.8753,92.2477,2.25114,4
1150.5,0.00229429,-0.0294125,0.00389764,-0.0184358,-0.926588,0.00743978,0.375553,89.9966,92.2783,2.27828,4
1151,0.00243172,-0.0296149,0.00398488,-0.0182151,-0.923804,0.00869339,0.382334,90.1222,92.3098,2.31299,4
1151.5,0.00256414,-0.0298152,0.00405709,-0.0179695,-0.92095,0.00998071,0.389139,90.252,92.3421,2.35562,4
1152,0.0026911,-0.0300129,0.00411305,-0.0176989,-0.918024,0.0112979,0.395968,90.3854,92.3752,2.40631,4
1152.5,0.00281219,-0.0302077,0.00415154,-0.0174032,-0.915027,0.0126407,0.402818,90.5221,92.409,2.465,4
