phase,node,time,normalized_time,T_i,qw,qx,qy,qz,wx,wy,wz,taux,tauy,tauz
3,18,616.0,0.06020066889632107,299.0,0.5099241272549362,-0.08863904098904783,-0.13641293133568605,0.8446964065983621,0.025740636686018926,0.0068099737721797685,-0.012296309283780255,-0.0002941061407028831,-5.338234978695492e-05,-0.00021635153338663801
3,19,617.0,0.06354515050167224,299.0,0.5166676788558853,-0.08410428041985597,-0.12433586655023261,0.8429244176283059,0.02401889245789694,0.006743245834946226,-0.013903945030387803,-0.0002309140654071947,-9.724808189459086e-05,-0.00020738623757590334
3,20,618.0,0.06688963210702341,299.0,0.523903998371878,-0.07986860074721437,-0.11304319926388125,0.8404563304790259,0.022583045522128035,0.006621685732577595,-0.015426771950266512,-0.0002788858939021493,-0.00013131765368381036,-0.00017019766228984045
3,21,619.0,0.07023411371237458,299.0,0.5316107598825135,-0.07585582786565401,-0.1024238227711419,0.8373441684206645,0.020882153973240444,0.006457538665472482,-0.01672637982141513,-0.00029881126853780447,-0.00016176845851875436,-0.0001552897473187104
3,22,620.0,0.07357859531772576,299.0,0.5396857541062737,-0.07214517519864744,-0.09258960793793106,0.8336435269788298,0.019064061813651258,0.006255328092324865,-0.01790737262544332,-0.00020808091324235535,-0.00019215776082738307,-0.00013148154193512142
3,23,621.0,0.07692307692307693,299.0,0.5480781716493867,-0.06877279157716973,-0.08359320209166733,0.8293930324090896,0.017687607764444422,0.006015130891291047,-0.018922536271549883,-0.00014997541127801962,-0.00023819371490113765,-8.539036049726463e-05
3,24,622.0,0.0802675585284281,299.0,0.5567362067306587,-0.06562326528957459,-0.07525336632243468,0.8246667912476816,0.0165962644765828,0.005717388747664363,-0.01966866929392173,-0.00014554139129213057,-0.00027129336707390283,-1.8273436606661465e-05
3,25,623.0,0.08361204013377926,299.0,0.5655573111565241,-0.06261518372168344,-0.06745768221160112,0.8195570323776724,0.015531196343425138,0.00537827203882122,-0.02004469857232501,-0.00010629991454857761,-0.00028741138951521235,5.921389058252298e-05
3,26,624.0,0.08695652173913043,299.0,0.5743910955104479,-0.059745929401263574,-0.060194559124044526,0.8141756017018235,0.014676279609186375,0.005019007801927323,-0.019999222256827202,-7.657332326827178e-05,-0.0002983914412079024,0.00013297002559584852
3,27,625.0,0.0903010033444816,299.0,0.5830757948688128,-0.056967511763615454,-0.053371386219660866,0.8086586538174078,0.01399228463412494,0.004646018500418746,-0.019555353697148146,-7.577401909326886e-05,-0.00031909247924750804,0.00017917176981257672
3,28,626.0,0.09364548494983277,299.0,0.59146120873801,-0.05424070057311137,-0.046912574552103195,0.8031380947646715,0.013340850741106067,0.004247152901359682,-0.018854519656328037,-4.293951948486491e-05,-0.00033217355609075375,0.00021583764300740172
3,29,627.0,0.09698996655518395,299.0,0.5994530724569861,-0.0515549930137943,-0.04080753588222155,0.7977047352038846,0.01288591941624125,0.0038319359562451025,-0.01794531356740912,-6.560145863841221e-06,-0.00032546374781416645,0.00026401970160730946
3,30,628.0,0.10033444816053512,299.0,0.6069831242999773,-0.04885178237495486,-0.0349795661120074,0.7924401690846479,0.012646823605040353,0.0034251062714768478,-0.01677335028104174,-5.770394468015673e-06,-0.000312731244916856,0.0002856351049069768
3,31,629.0,0.10367892976588629,299.0,0.6139633726208363,-0.046074597987536804,-0.029336979448348545,0.7874423477584878,0.012445620087489263,0.0030341922153312353,-0.015475124859497745,-1.0386635080154415e-05,-0.00030744296214206866,0.00028316484746107004
3,32,630.0,0.10702341137123746,299.0,0.6203563967569892,-0.0432193732783049,-0.023860551088878863,0.7827647806280525,0.012252823351201711,0.0026498885126539965,-0.014172587772447433,-1.4842861354985643e-05,-0.0003161544268388285,0.0002935086817214311
3,33,631.0,0.11036789297658862,299.0,0.6261718425272386,-0.04028496097153343,-0.018548350837952865,0.7784227033484079,0.012065941747179981,0.00225469547910533,-0.012802450148191525,-3.6788091249151234e-05,-0.0003103121135471091,0.0003165602657271193
3,34,632.0,0.11371237458193979,299.0,0.6313939591984715,-0.03726456089165349,-0.013403447248929399,0.7744503659521925,0.011795404325847974,0.0018668053371706942,-0.0113012639674467,-4.7574693533368364e-05,-0.00029762448947578886,0.00032801763399627264
3,35,633.0,0.11705685618729098,299.0,0.6359809913998031,-0.03418669894338553,-0.008456795889678785,0.7709007274714683,0.011494239079584726,0.001494774725326259,-0.009727234958476655,-3.722604339400867e-05,-0.0002795859904446637,0.00031765873419560634
3,36,634.0,0.12040133779264214,299.0,0.6399149128007975,-0.031065722421844622,-0.0037170870704807558,0.7678085760813135,0.011264488898837416,0.0011452922372711112,-0.00819048497732256,-4.485635657981738e-05,-0.00027693275268117197,0.0003015528769328396
3,37,635.0,0.12374581939799331,299.0,0.6432207257116237,-0.02788529295812813,0.0008466754930304016,0.765172394076493,0.011012065375263877,0.0007991262964198649,-0.006721424299219753,-7.665279165637619e-05,-0.000273645390091977,0.00029280921778755226
3,38,636.0,0.12709030100334448,299.0,0.6459319961217782,-0.024651718789609322,0.005222984423861076,0.762978944933409,0.010612687699433104,0.00045706955880425336,-0.005283778220615422,-9.711842842841198e-05,-0.00026577143644667143,0.0002829222801245118
3,39,637.0,0.13043478260869565,299.0,0.6480659412397672,-0.021411932539156655,0.009353987639847662,0.7612257013004347,0.010119850533163003,0.00012485526324563503,-0.0038837189588162998,-9.840490447311603e-05,-0.0002528471210998514,0.0002543338967749733
3,40,638.0,0.13377926421404682,299.0,0.6496423663285806,-0.018198154259934495,0.013204454683680053,0.7599074060338004,0.00962637105908793,-0.00019120363812884995,-0.0026158400334975714,-0.00010370524854725015,-0.00024942131347122386,0.00021419502709843255
3,41,639.0,0.13712374581939799,299.0,0.650717029694243,-0.015015713681629102,0.016775942110309746,0.7589864581173892,0.009109345319653734,-0.0005029802799674614,-0.001539343115945402,-0.00011865266931626717,-0.0002494366939219499,0.000181955140619667
3,42,640.0,0.14046822742474915,299.0,0.6513668453610326,-0.011873795551182556,0.02005747963721427,0.7584048677317289,0.008518404934767227,-0.0008147761473702076,-0.0006158219891581878,-0.00013626691647922228,-0.0002428621128945503,0.00015604927634195394
3,43,641.0,0.14381270903010032,299.0,0.6516531166407857,-0.008796603323669001,0.023018470703437807,0.7581167360351672,0.0078385757736299,-0.0011183537884889038,0.00018524616730412996,-0.00015057184609152194,-0.0002258290522842537,0.0001267668363703266
3,44,642.0,0.14715719063545152,299.0,0.6516251357994798,-0.0058164725636307086,0.025625986542468858,0.7580858526833173,0.00708509498569418,-0.0014006401038442295,0.0008453792883745275,-0.0001581399004749001,-0.00020763733316156327,9.419601631081978e-05
3,45,643.0,0.1505016722408027,299.0,0.6513389461312636,-0.0029662927958548106,0.027857479833182857,0.7582695691969829,0.006290843312350233,-0.0016601867702957947,0.0013461305944357494,-0.00016474848154545476,-0.00019079329628826912,6.691604086942295e-05
3,46,644.0,0.15384615384615385,299.0,0.6508574426746007,-0.00026936127548977013,0.02970372461799984,0.7586186170248321,0.0054603964226200685,-0.001898678390655995,0.0017120428485731486,-0.00017386940291115558,-0.0001709882857111104,4.6295293535337174e-05
3,47,645.0,0.15719063545150502,299.0,0.6502340266331276,0.002253219330380109,0.031157112706985256,0.7590914757289734,0.004581297570307219,-0.0021124137477951193,0.001974621920142299,-0.00018048266510914087,-0.00014464099951838798,2.650037168350667e-05
3,48,646.0,0.1605351170568562,299.0,0.6495099296834106,0.004575185344453636,0.03220680278344873,0.7596569234419839,0.0036663706183719365,-0.0022932149971932963,0.0021361565813469655,-0.00018098108202890608,-0.00011768585440801725,5.296404018814309e-06
3,49,647.0,0.16387959866220736,299.0,0.6487252100261487,0.006671269757844243,0.03284968081193021,0.760284154197554,0.0027467691912689634,-0.00244032231520313,0.002187861904992424,-0.00017844877245406596,-9.453442447497385e-05,-1.4412822059865767e-05
3,50,648.0,0.16722408026755853,299.0,0.6479229491157551,0.008525806782092657,0.033094920891311504,0.760938821125891,0.0018385080661088994,-0.0025584903457965226,0.002135906782145661,-0.00017588379814875677,-7.61053392582545e-05,-2.9768552269334912e-05
3,51,649.0,0.1705685618729097,299.0,0.6471436280864583,0.010130167278072925,0.03295639963375641,0.7615880648766903,0.0009426949728611216,-0.002653622019869145,0.0020011754788113014,-0.00017273830474014238,-5.870942253386659e-05,-4.214462664888346e-05
3,52,650.0,0.17391304347826086,299.0,0.6464195793018549,0.011478640160342316,0.03244654987373612,0.7622054775398875,6.307237705081019e-05,-0.0027270087980364676,0.001797957077723299,-0.0001691096319304567,-4.12929452116145e-05,-5.175143315078318e-05
3,53,651.0,0.17725752508361203,299.0,0.6457773897582002,0.012567449181941819,0.0315788289628163,0.7627689032806211,-0.000797184838047649,-0.002778624979550973,0.001539715906258834,-0.00016473553335694398,-2.4473441432330672e-05,-5.684812110848925e-05
3,54,652.0,0.1806020066889632,299.0,0.645238182521101,0.013394065516533549,0.030367891438475327,0.7632601641467974,-0.001633697306259267,-0.002809216781341328,0.001248829949713452,-0.0001582174391168004,-9.459837900120798e-06,-5.8417610121708716e-05
3,55,653.0,0.18394648829431437,299.0,0.644814210048774,0.013958026759530088,0.028829707661755962,0.7636678965945637,-0.002435309218486901,-0.002821041578716458,0.000942973447667778,-0.00014877315591636808,5.042542886171215e-06,-5.779567864769842e-05
3,56,654.0,0.18729096989966554,299.0,0.6445106208341418,0.014263602022047137,0.026983666822287426,0.7639859236963656,-0.003187155671305848,-0.0028147384001088343,0.0006333844736407285,-0.00013655191281043415,2.1180227817984005e-05,-5.453739730837677e-05
3,57,655.0,0.19063545150501673,299.0,0.6443278898145957,0.014320246913282843,0.02485455339223266,0.7642111966331236,-0.0038752639430944414,-0.0027882631153365416,0.0003337843152188962,-0.00012206857817261903,3.9120561801702366e-05,-4.850310407249231e-05
3,58,656.0,0.1939799331103679,299.0,0.6442609022793415,0.014141294693863977,0.02247305656860711,0.7643447367216607,-0.004488399067832283,-0.0027393624130845917,5.8853053569174575e-05,-0.0001046401137788637,5.745881307375227e-05,-3.98362174972644e-05
3,59,657.0,0.19732441471571907,299.0,0.6442987000014089,0.013742966144378614,0.01987479152794001,0.7643921179991976,-0.005012083350735884,-0.002667538896742517,-0.00017721403582564706,-8.315763310483236e-05,7.538979039185828e-05,-2.901214288827e-05
3,60,658.0,0.20066889632107024,299.0,0.6444247802797104,0.013146033906685492,0.017100988346657388,0.7643634225998595,-0.0054264533320413895,-0.002573301658752784,-0.0003623845503660894,-5.850292559430081e-05,9.262533754590464e-05,-1.8604806969422176e-05
3,61,659.0,0.2040133779264214,299.0,0.6446180317947159,0.012377875325817191,0.014200256360494637,0.764272683744299,-0.0057161703595147205,-0.002457519986820465,-0.0004973003539479384,-3.3184240571736935e-05,0.00010826351388378961,-1.1093260371086096e-05
3,62,660.0,0.20735785953177258,299.0,0.6448577541502495,0.011471020045550308,0.011226832459965712,0.7641340535419933,-0.005878425135363265,-0.0023221905944657514,-0.0005949095604772151,-9.110041101414763e-06,0.00012111796083147661,-5.420591941371116e-06
3,63,661.0,0.21070234113712374,299.0,0.6451285514212882,0.010459482895882293,0.008235499268461738,0.7639580673423216,-0.005919830806186754,-0.002170793143426411,-0.0006629651121948622,1.3529021153921927e-05,0.00013040751049935188,6.90524392559145e-07
3,64,662.0,0.2140468227424749,299.0,0.6454184460884779,0.009376373756662117,0.005277458386369937,0.7637534039547427,-0.005847868219296657,-0.0020077837553022057,-0.0006980647864114525,3.540556202246779e-05,0.00013593882561158338,6.961730916287187e-06
3,65,663.0,0.21739130434782608,299.0,0.6457146105808768,0.008254053027680345,0.0023996151770384515,0.7635304542181178,-0.00566663578347795,-0.001837860223287684,-0.0006984799663849292,5.640192931946681e-05,0.0001379093672859569,1.1503067307870398e-05
3,66,664.0,0.22073578595317725,299.0,0.6460039530637045,0.007125295940789615,-0.0003541999365944074,0.7633007255177562,-0.005380775081779172,-0.0016654735141801889,-0.0006722081169997086,7.50224215678886e-05,0.0001372756854094883,1.3930278278858877e-05
3,67,665.0,0.22408026755852842,299.0,0.646276777550972,0.006023015398235671,-0.0029433262007216147,0.7630736446076529,-0.005002304368755657,-0.0014938789074182928,-0.0006294413689980435,9.000760288983511e-05,0.00013538382254272617,1.5876624547002865e-05
3,68,666.0,0.22742474916387959,299.0,0.646527564517618,0.00497745534762157,-0.0053327106473626965,0.7628557502036263,-0.004549445426784646,-0.001324649129239856,-0.000572476784809895,0.00010197688584066029,0.00013308509991744364,1.853902294537646e-05
3,69,667.0,0.23076923076923078,299.0,0.6467518722650958,0.004013555677991564,-0.007494765064812238,0.7626530900539722,-0.00403728600072703,-0.001158292754343019,-0.000497860940628831,0.00011207687807623321,0.0001306543559660866,2.102577078259567e-05
3,70,668.0,0.23411371237458195,299.0,0.6469440348481516,0.0031515396484657525,-0.009407836110763445,0.7624729348574466,-0.0034751716018887728,-0.0009949748093853856,-0.0004067611677293488,0.0001198602953807422,0.00012834127586080845,2.1971751015220733e-05
3,71,669.0,0.23745819397993312,299.0,0.6470988326766615,0.0024086481218299756,-0.011053887334848097,0.7623221831616958,-0.0028746559721973468,-0.0008345482145593698,-0.0003072755378522188,0.00012392292365558395,0.0001265019163832763,2.1536940604742615e-05
3,72,670.0,0.2408026755852843,299.0,0.6472140712288257,0.0017983479643146627,-0.012419228845214958,0.762205008444807,-0.0022542720448993714,-0.0006764208190802781,-0.00020678795132197532,0.00012383037813141787,0.00012513774669543074,2.0659652972530104e-05
3,73,671.0,0.24414715719063546,299.0,0.6472902536885609,0.001327918272711492,-0.013497037247904011,0.7621229522076475,-0.0016347005270024527,-0.0005199986357109843,-0.00010806419625367172,0.00012035460796511215,0.0001237426873570323,1.9315651002435157e-05
3,74,672.0,0.24749163879598662,299.0,0.6473287699044897,0.0009977356968755105,-0.014288176835197583,0.7620763192430117,-0.0010327589029431442,-0.0003653202765146862,-1.4036070303341815e-05,0.00011428698308525362,0.00012172119636713931,1.6768435294993314e-05
3,75,673.0,0.2508361204013378,299.0,0.647331926399152,0.0008027695338212065,-0.014799929376211204,0.7620641015505454,-0.0004613085984594365,-0.00021316878105577064,6.867423586421615e-05,0.00010585777064412042,0.0001188068554045752,1.3054738907092169e-05
3,76,674.0,0.25418060200668896,299.0,0.6473043457614631,0.0007341755733648304,-0.01504472529015535,0.7620828047650966,6.793633869368721e-05,-6.466021180007556e-05,0.00013365291642156293,9.518112690343585e-05,0.00011503479651960179,9.142348110537183e-06
3,77,675.0,0.25752508361204013,299.0,0.6472529049731935,0.0007797961496904734,-0.015039815161326272,0.7621265465673647,0.0005438160454318693,7.913328384941097e-05,0.00017937784471303402,8.272196526032058e-05,0.00011052734977728635,5.7748424502601245e-06
3,78,676.0,0.2608695652173913,299.0,0.6471849066691928,0.0009242856831026148,-0.014807046527797142,0.7621886864276417,0.0009574684522481009,0.0002172924710710263,0.00020812297461829184,6.92489945049003e-05,0.00010542991102320093,2.8556892814150737e-06
3,79,677.0,0.26421404682274247,299.0,0.6471066769422447,0.0011497653520376539,-0.014371940847928965,0.7622631265270566,0.0013038490916277173,0.00034907985985004427,0.00022177728371526527,5.5477697957071795e-05,9.994590497470614e-05,-1.7830312036796582e-08
3,80,678.0,0.26755852842809363,299.0,0.6470237582024163,0.001436990753097349,-0.01376218103230093,0.7623442751129841,0.0015814698344796948,0.00047401224106842927,0.00022032269310445576,4.1853781469312655e-05,9.425521538020744e-05,-2.845424512555977e-06
3,81,679.0,0.2709030100334448,299.0,0.646941678412283,0.0017664181774812418,-0.013006173819605994,0.7624265105506606,0.001791052049045544,0.0005918312602936734,0.0002038466610796283,2.866251432290652e-05,8.836832738873405e-05,-5.230147162585416e-06
3,82,680.0,0.27424749163879597,299.0,0.646865945138811,0.0021188308871789327,-0.012132135201163893,0.7625042760014135,0.0019347265488548998,0.000702291669529578,0.00017451592556646319,1.6198495800133597e-05,8.21053805976121e-05,-6.840113521075968e-06
3,83,681.0,0.27759197324414714,299.0,0.6468012760452746,0.0024757752283535864,-0.011167550870804835,0.7625727937042261,0.0020160867104535773,0.0008049233952765994,0.00013623913625375063,4.7417489917998e-06,7.526395920771361e-05,-7.69348989005672e-06
3,84,682.0,0.2809364548494983,299.0,0.6467509462442046,0.0028201103565371733,-0.010138693940432127,0.7626286563192958,0.002040124441243908,0.0008990033442862602,9.290330532401686e-05,-5.540631190385451e-06,6.776997935878554e-05,-8.019938853387793e-06
3,85,683.0,0.2842809364548495,299.0,0.6467167990475053,0.00313656092782734,-0.009070174539015792,0.7626698340658876,0.0020126718466850933,0.000983715818484752,4.7301376833800485e-05,-1.4607033493442878e-05,5.9666457174956354e-05,-7.89161532187246e-06
3,86,684.0,0.28762541806020064,299.0,0.6466996603121197,0.0034120335434597434,-0.007984648433069579,0.7626953210924251,0.0019397762726340434,0.001058298889953437,1.903608971007123e-06,-2.2401406667659933e-05,5.0999793391229306e-05,-7.2184209272752175e-06
3,87,685.0,0.2909698996655518,299.0,0.6466994554509907,0.003635670338663101,-0.00690271711995361,0.7627050208075258,0.0018277752837245996,0.001122048631692452,-4.0347084277089625e-05,-2.8787425065335974e-05,4.179366745679253e-05,-6.04080065831161e-06
3,88,686.0,0.29431438127090304,299.0,0.6467150199453713,0.003798922047186522,-0.0058427991983072995,0.7626998839054339,0.0016837023471798006,0.0011742907160134262,-7.670364431820156e-05,-3.366643980365775e-05,3.2147047172988696e-05,-4.541894922647666e-06
3,89,687.0,0.2976588628762542,299.0,0.6467441622002136,0.0038957662115218184,-0.0048208550880928435,0.7626818281940487,0.0015150999359894936,0.0012144745249796545,-0.00010534458624694982,-3.7045550518476585e-05,2.232812565538885e-05,-2.9034334037470405e-06
3,90,688.0,0.3010033444816054,299.0,0.6467840048484559,0.0039228304860939615,-0.0038501510157322345,0.7626534198692699,0.0013294883738866467,0.0012423846820488822,-0.00012538190572717898,-3.898754919433285e-05,1.2714751658302483e-05,-1.2579249001984426e-06
3,91,689.0,0.30434782608695654,299.0,0.6468313313564299,0.003879261675502463,-0.0029411569184123513,0.7626175514126363,0.001134083315289628,0.0012582781216217422,-0.00013662674291287902,-3.957031175258601e-05,3.623035576796739e-06,3.286945884532071e-07
3,92,690.0,0.3076923076923077,299.0,0.6468828455122103,0.0037664490299750076,-0.0021015081766360415,0.7625771972241776,0.0009357160179294731,0.0012628069160927143,-0.0001392642551386732,-3.891342316284434e-05,-4.810206026720241e-06,1.8006060447281297e-06
3,93,691.0,0.3110367892976589,299.0,0.6469353088101373,0.0035877496500610903,-0.0013360234226885684,0.7625352774338648,0.0007406213150353795,0.0012567941585592975,-0.00013380612425523673,-3.7203897614415416e-05,-1.259626280349343e-05,3.061137754518658e-06
3,94,692.0,0.31438127090301005,299.0,0.646985662197401,0.003348230191637982,-0.0006468758974615317,0.7624945402124587,0.0005540973307623057,0.0012410488300549298,-0.00012129287869865511,-3.4664760898724716e-05,-1.9782321603586974e-05,4.010273877789141e-06
3,95,693.0,0.3177257525083612,299.0,0.647031227987553,0.0030543687014725307,-3.395424350580418e-05,0.7624573822516291,0.00038032193828382995,0.0012163209280504595,-0.00010330451338264476,-3.151886216099117e-05,-2.6393908091810345e-05,4.619322027974502e-06
3,96,694.0,0.3210702341137124,299.0,0.6470699182577063,0.0027137135040483005,0.0005046919368240887,0.7624256698359302,0.00022235067484411094,0.0011833285429357168,-8.159569964213926e-05,-2.796377290496869e-05,-3.24633045601465e-05,4.906077089181249e-06
3,97,695.0,0.32441471571906355,299.0,0.6471003054976913,0.0023345306301123677,0.0009724136115419989,0.7624006814842588,8.224214676594109e-05,0.001142749412235557,-5.785466720130403e-05,-2.4189070856985483e-05,-3.8078695575197724e-05,4.849704932833392e-06
3,98,696.0,0.3277591973244147,299.0,0.6471216016708226,0.0019254951319621592,0.0013735684407679824,0.7623831310951237,-3.890154880858128e-05,0.0010951510427665877,-3.388809604333992e-05,-2.0345903082304998e-05,-4.335765145875936e-05,4.464847320838621e-06
3,99,697.0,0.3311036789297659,299.0,0.6471337076245417,0.0014954222320745232,0.0017131198470244165,0.7623731327596139,-0.00014074240327958945,0.0010409539784431727,-1.1436053693264057e-05,-1.655687789229195e-05,-4.837179049777365e-05,3.816109066899414e-06
3,100,698.0,0.33444816053511706,299.0,0.6471371912281542,0.0010530749991978492,0.001996297236410946,0.7623702261548547,-0.00022356250628934377,0.000980489240320992,8.084010211812801e-06,-1.2926122542237162e-05,-5.30875141287567e-05,2.9736450983144314e-06
3,101,699.0,0.3377926421404682,299.0,0.6471331669483696,0.0006069972438465031,0.0022283295424348044,0.7623734849091133,-0.00028816933858480604,0.0009141298476600774,2.360983934079223e-05,-9.524300088893466e-06,-5.739201936966885e-05,2.0466883652309057e-06
3,102,700.0,0.3411371237458194,299.0,0.6471231617950313,0.00016532734731272805,0.002414257651515697,0.7623816351574294,-0.0003357260882755748,0.0008423898234480113,3.463355674098479e-05,-6.402268564945646e-06,-6.116034918919547e-05,1.1222138254574688e-06
3,103,701.0,0.34448160535117056,299.0,0.6471089040575543,-0.000264370178711688,0.0025588438139432634,0.7623932376504353,-0.00036764990222778034,0.0007659393869615244,4.1093065692192986e-05,-3.5990790225507954e-06,-6.430511904621752e-05,2.644890401726451e-07
3,104,702.0,0.34782608695652173,299.0,0.6470921524311104,-0.0006752458354095155,0.0026665252085304797,0.762406833664201,-0.0003855508696997612,0.0006855579881537498,4.326030589958812e-05,-1.1444619915338231e-06,-6.677260709357612e-05,-4.4540382031522516e-07
3,105,703.0,0.3511705685618729,299.0,0.6470745670587461,-0.0010612686151266976,0.0027413758924731565,0.7624210538008565,-0.0003911842054656186,0.0006020922292867688,4.1826240591227275e-05,9.493141263195769e-07,-6.852248843123485e-05,-9.814894428253636e-07
3,106,704.0,0.35451505016722407,299.0,0.6470575477550147,-0.001417297779796147,0.0027870736551464325,0.7624347535430117,-0.0003863620845017714,0.0005164391187477069,3.7625380707269434e-05,2.687031878648666e-06,-6.952620795914885e-05,-1.3471117368509193e-06
3,107,705.0,0.35785953177257523,299.0,0.6470421770716883,-0.0017391200857586756,0.002806895146718114,0.7624470590871064,-0.00037286863165099973,0.00042953135879874617,3.148841929571117e-05,4.0802863204554344e-06,-6.97907415151086e-05,-1.5293054721230826e-06
3,108,706.0,0.3612040133779264,299.0,0.6470292196405973,-0.0020234541453384306,0.002803738570816332,0.7624573651219161,-0.00035242662464514385,0.00034229293190483185,2.4322367839996803e-05,5.149195122766775e-06,-6.937495496490443e-05,-1.5664916037971356e-06
3,109,707.0,0.36454849498327757,299.0,0.647019091276988,-0.002267927030235325,0.0027801447204941158,0.7624653584511608,-0.00032665567304967743,0.0002555742381986732,1.68518090938281e-05,5.919018653697869e-06,-6.837500172687641e-05,-1.503927055722305e-06
3,110,708.0,0.36789297658862874,299.0,0.6470119271989307,-0.002471013034398424,0.0027383126588431807,0.7624709580144711,-0.000297047658780204,0.00017010548604005422,9.582628518648526e-06,6.418191028801204e-06,-6.688861120809889e-05,-1.349788134857778e-06
3,111,709.0,0.3712374581939799,299.0,0.647007664572833,-0.0026319468125052836,0.0026801094915309344,0.762474243416894,-0.0002649518126831258,8.649472202991446e-05,2.985277096770453e-06,6.682675198473401e-06,-6.498504714759845e-05,-1.1293443808917016e-06
3,112,710.0,0.3745819397993311,299.0,0.6470060556164341,-0.0027506307114453996,0.002607085302366214,0.7624754429912101,-0.0002315376610512752,5.263413095408521e-06,-2.5926926567919006e-06,6.747342652450803e-06,-6.269744518670479e-05,-8.671666713561182e-07
3,113,711.0,0.3779264214046823,299.0,0.6470067144156706,-0.00282754381822953,0.0025205135595281823,0.7624748937218164,-0.00019780098768669568,-7.310839338797212e-05,-6.9248684469711255e-06,6.6353499590179405e-06,-6.0031316160202234e-05,-5.953930401205385e-07
3,114,712.0,0.38127090301003347,299.0,0.6470091633292179,-0.0028636701556024272,0.002421443801742972,0.7624730019074505,-0.00016462271811510456,-0.00014814753858821664,-9.945214893517205e-06,6.371838150520464e-06,-5.697436049230436e-05,-3.4281935133447184e-07
3,115,713.0,0.38461538461538464,299.0,0.6470128944913703,-0.0028604591329780484,0.0023107429511113387,0.7624701913441554,-0.00013275910647602158,-0.00021936548920358144,-1.1732475721246e-05,5.989047725084812e-06,-5.350052745461631e-05,-1.0704173195309274e-07
3,116,714.0,0.3879598662207358,299.0,0.6470174255712828,-0.002819791268310835,0.002189147571948826,0.7624668566693809,-0.00010280614624653428,-0.0002862411485218301,-1.2355051733974653e-05,5.509983020164598e-06,-4.9572715505402464e-05,1.0200482972828718e-07
3,117,715.0,0.391304347826087,299.0,0.6470222966044715,-0.0027439387489803365,0.0020573354829620115,0.7624633669748833,-7.524562139058785e-05,-0.00034820704290355734,-1.1933309137375745e-05,4.961519038832493e-06,-4.5151803650637745e-05,2.6623229342618577e-07
3,118,716.0,0.39464882943143814,299.0,0.6470270906379391,-0.00263554622151866,0.001915984203868886,0.7624600494397138,-5.0425560416933745e-05,-0.0004046467974668269,-1.0680750875199448e-05,4.3677305554618995e-06,-4.021043975039873e-05,3.7287347346600966e-07
3,119,717.0,0.3979933110367893,299.0,0.6470314701976886,-0.0024976062429125753,0.0017658376326602854,0.7624571597495127,-2.8573941857376134e-05,-0.0004549098471547981,-8.877597712496344e-06,3.7508876634302036e-06,-3.474787242608082e-05,4.28897682977878e-07
3,120,718.0,0.4013377926421405,299.0,0.6470352037400672,-0.0023334335024246377,0.0016077628049496974,0.7624548612125411,-9.807387874030924e-06,-0.0004983446876873742,-6.772106018467292e-06,3.1385597976089384e-06,-2.8796579115809286e-05,4.529629784048995e-07
3,121,719.0,0.40468227424749165,299.0,0.647038154513959,-0.0021466290735921803,0.0014427927320709664,0.7624532359361662,5.895536034459097e-06,-0.0005343404115821146,-4.521954777243649e-06,2.547244294892112e-06,-2.2422823850764017e-05,4.2876932260837164e-07
3,122,720.0,0.4080267558528428,299.0,0.6470402470968243,-0.0019410201551679585,0.001272166047523461,0.7624523150335161,1.8639006884390697e-05,-0.0005623689413955535,-2.368658796040399e-06,1.991395637816098e-06,-1.572194546957258e-05,3.6057337970474166e-07
3,123,721.0,0.411371237458194,299.0,0.6470415002800513,-0.0017206017434284544,0.001097331708300274,0.7624520524712821,2.8599981986336374e-05,-0.0005820213732325088,-5.343470365959807e-07,1.4860146639277683e-06,-8.812968768777673e-06,2.9039504667461646e-07
3,124,722.0,0.41471571906354515,299.0,0.6470420204593144,-0.001489467583869756,0.0009199382708053638,0.76245233225438,3.603098920472225e-05,-0.0005930375841934765,9.675647534910356e-07,1.0366939276750633e-06,-1.832980755561877e-06,2.2561783532762915e-07
3,125,723.0,0.4180602006688963,299.0,0.647041922661379,-0.0012517288499297942,0.0007418147910026713,0.7624530367228918,4.1212738342198854e-05,-0.0005953288101379309,2.159756618268029e-06,6.451770936308117e-07,5.069411727756521e-06,1.505861319676113e-07
3,126,724.0,0.4214046822742475,299.0,0.6470413171121515,-0.001011439682370864,0.0005649261521487424,0.7624540588242815,4.4434767155366476e-05,-0.0005889920454782431,2.9862924929993726e-06,3.1220340288012436e-07,1.174151736172547e-05,6.339174780069093e-08
3,127,725.0,0.42474916387959866,299.0,0.6470403392864279,-0.000772523545226163,0.0003913162801113641,0.7624552770238182,4.599050775510526e-05,-0.0005743151487760992,3.381766485757703e-06,3.364258844619756e-08,1.803457966262577e-05,-1.2183123243747826e-08
3,128,726.0,0.4280936454849498,299.0,0.647039153358644,-0.000538699189933354,0.0002230478907269162,0.7624565523056589,4.6152894235779834e-05,-0.0005517719241978343,3.4000902360108268e-06,-1.9498133605110755e-07,2.381084189100066e-05,-5.7979211107874804e-08
3,129,727.0,0.431438127090301,299.0,0.6470379063290795,-0.00031341636865648566,6.213456900178608e-05,0.7624577665670814,4.5172359479591446e-05,-0.0005220083718341039,3.186592066032023e-06,-3.752355334659031e-07,2.894904192153158e-05,-8.635778993492277e-08
